business_id,name,city,state,main_category,business_avg_stars,review_count
_IQE60MK6nlpr-pP3aywLQ,Usual Suspects,Indianapolis,IN,Restaurants,4.0,62
6USj3cqHAf2HkjBNomafRA,Bowl & Roll,Nashville,TN,Asian Fusion,4.0,38
yzRC9gyhblU3a5hDct2S2Q,Hykel's Submarine Sandwich-Bar,Ardmore,PA,Sandwiches,4.0,34
TRxR32_T_7Ly_RW4Ke97fw,Hon's Wok,Saint Louis,MO,Chinese,2.5,140
Di6uZDhcwnLsgM66Z4fNfw,Tiny Tap Tavern,Tampa,FL,Dive Bars,4.0,53
sGbjViru0iJfxH5cBpMeHQ,August Moon Chinese Restaurant,New Orleans,LA,Vietnamese,3.0,83
cIohvIbTq6qN7god-sx1zg,Sea Turtle Restaurant,Saint Pete Beach,FL,American (New),4.0,262
curw--Uj4rIWSRq69J_j8Q,Mrs.Ken Wax and Nail,Bryn Mawr,PA,Waxing,5.0,70
Gjp3AjbcW3MQjkQv6BPQKA,Hotshots Sports Bar & Grill,Ballwin,MO,Food,2.5,22
1lXdhiMNyUxtBlEAeRYCvQ,Grabbagreen - Franklin,Franklin,TN,Restaurants,4.0,73
6VQ1UhrwqRPkO1Bt4bbxlg,Freshii,St. Petersburg,FL,Juice Bars & Smoothies,4.0,98
LnJSsNVZkStgtj86fJrKxQ,J D's Restaurant & Lounge,Indian Rocks Beach,FL,Bars,3.0,200
QZU7TcrztBb3tXaPbVCkXg,805 Ink,Santa Barbara,CA,Beauty & Spas,4.5,68
VN2CJfXX6ooJt-Nc3vKt9g,Southport Antique Mall,Indianapolis,IN,Shopping,4.5,34
K1r1fGmCbrmC_V6Aj22Zew,Village Bakehouse,Tucson,AZ,Bakeries,4.0,296
tfcEEWKTZkc7WoK9QuAzEQ,Sposabella,Feasterville,PA,Shopping,3.0,69
IW_uYAP59YwLVurBUfhs4A,Ratchada Thai Restaurant and Sushi Bar,St. Petersburg,FL,Restaurants,2.5,22
zBOy9arp97nuwKuTal5Mkg,New Number One Chinese Restaurant,Philadelphia,PA,Chinese,2.5,40
Fp2Dk2__WHq7SK1Ah6oo0Q,Doc Bakers Farmulations,Doylestown,PA,Juice Bars & Smoothies,4.0,40
rKlPSPn0wF5tkCrWZzBnbA,Audubon Ale House,Audubon,PA,Restaurants,2.5,36
Wy8Hswf2cLQGRZN6armkag,Jack in the Box,Goleta,CA,Restaurants,1.5,86
DJim4p_UABTUcIKsZTxARg,Buffalo Exchange,New Orleans,LA,Fashion,4.0,120
IpGrtUbjwFBvRq7vyxJdVg,Jose & Associates,Sparks,NV,Customized Merchandise,4.0,5
Lab6CSO32Bm8q5XZxSliMg,Tommy's Flowers,New Orleans,LA,Shopping,4.0,26
lyFk5UsYV-qWEuv9lJZ06g,Yogoluv,Saint Louis,MO,Ice Cream & Frozen Yogurt,3.5,21
xtNY0tB7xs0GlXc9V9aKOg,Yesterdaze Vintage Clothing & Antiques,Tampa,FL,Used,4.0,29
cCwGNGOCvhigKOLSFUaVDg,Kahwa St Pete Drive Thru,Saint Petersburg,FL,Coffee & Tea,4.0,60
sT95lzu4PJL6ezLGfNNi8A,Owens & Sons Marine,Saint Petersburg,FL,Trailer Dealers,4.5,10
2H27tAaTNGaq3gYuG3HV5A,Happy Italian Pizzeria,Harahan,LA,Restaurants,4.0,97
GmoIowX2qQ_3ZQ6WFVT8Sw,Game Paradise,Indianapolis,IN,Shopping,4.5,22
91lYQWaMRHgnUlwv2bkkEQ,Schicker Ford of St. Louis,St Louis,MO,Auto Repair,2.0,61
C-m2goUXTiEVrQBpXsiTLA,Dynasty Century Palace,Edmonton,AB,Dim Sum,3.0,36
NFFS6Qow43IRG6dRPgZCzQ,Cafe DeLuxe,Reno,NV,Cafes,4.0,237
RlaK11dNVoL9XsLWBF8ySw,Big Red Liquors,Indianapolis,IN,Food,4.5,23
x5OX99Kd6zIuVd_pnt4s3A,Suzies Hot Shoppe,New Hope,PA,Herbs & Spices,4.5,35
ZKnzTLxLFkMmipKcvC8FrQ,Halcyon Floats,Philadelphia,PA,Massage,4.5,67
U8jSYiECyAljqTL2U1ERGw,Bamboo House of Noodle Soups,West Chester,PA,Vietnamese,4.0,52
L4ty0PUZ8AuLcoVdVLEOvw,Brow Art 23,Nashville,TN,Hair Removal,2.5,33
Z5wX-ipMDUBdUOEYXKe5ag,Planet Fitness,Sparks,NV,Fitness & Instruction,3.5,53
B7nlRFe3EeQwAWpUpefGHA,Provisions Coffee & Kitchen,Wesley Chapel,FL,Bakeries,4.5,261
JZVK_yoV48O_2gDykG_1Ow,Bonks Bar,Philadelphia,PA,Seafood,4.0,35
b-fIbYn7CAdSXNEOdVGfaw,Love Nail & Spa,Feasterville,PA,Nail Salons,4.0,63
_Co6_3dVnerzFLSe2s4W9Q,Bobby Chez Crabcakes,Cherry Hill,NJ,Seafood,3.5,30
CPPOKMjjE3-au0BWdbC95Q,Bistro Habanero,Reno,NV,Latin American,4.0,243
EjzWyITI75CKSKb6RGCG_Q,Sonny's BBQ,Tampa,FL,Barbeque,3.0,11
o2ETM4XZXENkzuAaYT2GIg,Sen Thai Asian Bistro,St Louis,MO,Nightlife,4.0,181
GgGfhKUGusCbP-rvjHiS3A,Safelite AutoGlass,Tampa,FL,Windshield Installation & Repair,3.0,61
VBWUdluhRQf5kqawykM6Nw,Bayou Bistro Louisiana Cuisine,New Orleans,LA,Seafood,3.0,191
Hb8bZ1xfIbmMfiMC-LTKOA,The Bakery House,Bryn Mawr,PA,Desserts,3.5,137
IFKCqDKdrAOtph_TEi8ycw,Jack Patrick's Bar & Grill,Saint Louis,MO,Sports Bars,4.0,102
3tX0CduxNIHgrxr6Toairw,The Home Depot,Holiday,FL,Shopping,3.5,17
GoSWAE96VOBsOEkoz2aTkw,Sears,Wilmington,DE,Fashion,1.5,9
PsHzOS-Jao5CpRl5LKfvIg,Fair Wheel Bikes,Tucson,AZ,Bikes,4.0,90
-CLLdRWg2JJ6QUVj33HYNg,Smilie's Restaurant,Harahan,LA,Seafood,2.0,28
zTGzoge9b_U1m7lExiHqgw,Sarku Japan,Tampa,FL,Restaurants,3.5,20
2JBFrR3KzCfBaFl5sPwSWg,Mattress Firm Tanque Verde,Tucson,AZ,Furniture Stores,4.0,17
ulFLsCym5q7H-ZuL93csSw,Happy Pets Grooming Spa,Fenton,MO,Pet Stores,4.0,9
msVMrDXdAaQZrW43XiMuGg,Produce Junction,Mont Clare,PA,Specialty Food,3.5,29
EfJ-1C8PH9TpGTskFqUvhQ,William Collier's,Nashville,TN,Whiskey Bars,3.5,27
QkyEr9j7il9lJqseTbPe5w,Spasso Italian Grill,Media,PA,Restaurants,3.5,192
Cj4SH7N9HKtPhG_wp9ZiOA,TJ Smith's,Warrington,PA,Bars,3.0,155
5IFqqWJTaPNoY2ZgRlX73w,Cafe Verdi Restaurant,Wilmington,DE,Restaurants,3.0,44
HA-X-YkTt9K7c-fkhE-g4Q,Spice Thai Cuisine,Doylestown,PA,Local Flavor,4.0,65
Z0tqMjLVWNub24JsywCwbA,Grindhouse,Clearwater,FL,Food,3.5,66
OZ0t8PySiJGxpyGWPOpL6A,Don & Bert's Custard Stand,Paulsboro,NJ,Food,4.0,24
dI43urdMRSos9u15hP_FgA,Dominic's Trattoria,Saint Louis,MO,Italian,4.0,50
X2D42cGnqxadT_jbNJxHsg,The Sultans of Schlep,Philadelphia,PA,Movers,4.5,183
NcO-pWiZmNM5zBg8H9zB6Q,La Tavola Ristorante Italiano,Smyrna,TN,Food,4.0,191
182K66D5Wxv_bFm3LGMMZg,Bella Prana Yoga and Meditation,Tampa,FL,Meditation Centers,4.5,77
dygflr6j51vf3-lM5pUIkw,El Dorado,Tucson,AZ,Mexican,2.5,10
gEJ3a8-m6VB827e6GHromw,Sauce on the Side,St. Louis,MO,Bars,4.5,232
VO5Jphyqmoa62lbA7-vzpQ,Gaslight Theatre,Tucson,AZ,Arts & Entertainment,4.5,165
78e90HO_R40SyzBr4fnHSA,Primanti Bros - Indianapolis,Indianapolis,IN,American (New),3.5,221
N-tBrQMt2pc5JudffpDFmw,Curries and Chutneys,Indianapolis,IN,Specialty Food,3.5,34
tKxXZd00zZ24jDmJJcUYPQ,Natchez Trace Parkway,Nashville,TN,Active Life,5.0,40
v-CGMnVeRT_xRV6q_B7ySw,Urban Shabu,Edmonton,AB,Chinese,3.5,24
xkYOPbA8AL4jcQIN3xveoQ,The Big Cheezy,Kenner,LA,Restaurants,4.0,154
Bt7NBqA31uOI4H_hvasLLg,HORN'S EATERY,New Orleans,LA,Caterers,4.0,597
5ezrDoezdUlJpUa5Jg6dUQ,In the Valley,Philadelphia,PA,Nightlife,4.0,73
aJe-YsIcKjMvmHE2O0oJ6Q,Perlis Clothing New Orleans,New Orleans,LA,Fashion,4.0,40
u_3Fu4wROCAzMwMoVdMVqw,Fry's,Tucson,AZ,Bakeries,3.5,50
KBWHXEI314W3Udm36PHQ-w,Advantage Air,Valley Park,MO,Heating & Air Conditioning/HVAC,4.5,10
LkskzKzo_S8YmG1dGn4hag,Tijuana Flats,Tampa,FL,Tex-Mex,4.0,104
k920l7wHSjLZDJLvn-UfyQ,McArthur's Bakery Cafe,University City,MO,Breakfast & Brunch,3.5,22
QHzOlsTXfspSOMJ5SCxeCQ,Alex's,Tampa,FL,Barbeque,4.0,54
w0eMUGG8nLtQBSnCbURbZQ,Rincon Guatemalteco,Tampa,FL,Latin American,4.5,23
H8RuOINwqUvULcxJBKoGNg,Cheeburger Cheeburger,Chalfont,PA,Burgers,3.0,42
ObLCpLMmtgFwQJg6M9E5VA,Italian Kitchen,Pennsville,NJ,Bakeries,3.5,55
FOuKoFiRWDqV_asEJfDqDQ,Sky City Cafe,Indianapolis,IN,Restaurants,4.0,18
RzGr37s8p2ujVuN9of7ksQ,Panaderia La Conchita,Nashville,TN,Bakeries,4.5,44
STaC7VzVWNbNllzw54dbrw,Deering Cleaners Midtown,Indianapolis,IN,Laundry Services,4.0,16
T91QQ82DRr7LVHFs5A0G0g,Swigwam Beach Bar on Corey,St. Pete Beach,FL,Bars,4.5,27
WjAtLl-5zyjdr9YMB1mHbw,Stackers,Gretna,LA,Restaurants,4.5,6
I9DaV_jfAqUkVcr4x2XhFQ,Tibbs Drive-In Theatre,Indianapolis,IN,Arts & Entertainment,4.5,110
xDLX8o-RHKCgoaaNf73eAQ,Pet Designs,Tucson,AZ,Pet Groomers,4.5,32
zsDjnBHyJsYfkdry96x75g,Gold Coffee Pancake House,Indianapolis,IN,Breakfast & Brunch,3.5,92
vFCO3K6ebzPRFWkxDVf9CA,Feed the Camel,Reno,NV,Food,4.5,17
BDYL4lMlT6fpKgiNlJRclA,Red Lobster,Fairview Heights,IL,Seafood,3.0,79
qy4L5mVOJbeLHtAkRcF1mQ,Kinsmen Sports Centre,Edmonton,AB,Health & Medical,4.0,33
AA0dFBGJKAsUEP3po6jYTg,INDIEana Handicraft Exchange,Indianapolis,IN,Arts & Crafts,4.5,42
CBGqxzHew6PveH_YdKLYpw,Voodoo Authentica,New Orleans,LA,Cultural Center,4.5,173
Jvmj49D0GGnvCpjN0LXqEg,Angie's Restaurant,Clearwater,FL,Breakfast & Brunch,4.0,55
UhjfJpaAzgSYrTZ_dMMF1Q,Philly Diner,Essington,PA,Restaurants,2.5,129
9wa2FJBzEk8Gv0ahK2o_hA,Hilltop Cafe,New Port Richey,FL,Breakfast & Brunch,4.0,20
lV0k3BnslFRkuWD_kbKd0Q,Metro Diner,Indianapolis,IN,American (Traditional),4.0,175
REt83ozDeIl6fCYZuAjNrA,Tran's Chinese Food Cart,Philadelphia,PA,Chinese,4.0,19
eznriqn0sKt0D594H5OCcA,La Fonda De Teresita,Philadelphia,PA,Mexican,4.0,43
F1Kb-3QR-VG0KknDP-8t0w,Zuzu Handmade Mexican Food,Saint Louis,MO,Restaurants,3.0,8
gu9H6XoryCn07BfPsSdeSw,The Sweet Taco,Springfield,PA,Restaurants,3.0,153
lGAEeKCc0-_O_BSjAlCWSQ,T-Mobile,Tampa,FL,Mobile Phone Accessories,3.5,15
fzOy2gQYML9Pb9XVzWAL2g,Lovely Nails & Spa,Tampa,FL,Beauty & Spas,4.0,39
qq4Zc5y76vfCxQQy4CLfrA,The Casino Grill,Reno,NV,Restaurants,4.0,38
1ZLQNzfRXFp9swJ7BWI_ww,Lee's Custom Tailoring,Indianpolis,IN,Men's Clothing,4.5,19
WvW_-ivdspC5mIK9dcWktQ,Johns Auto Body,Levittown,PA,Transmission Repair,4.0,11
EO3HoKslg6FrWmp5yLWRxQ,Custom Sounds & Tint,St. Louis,MO,Auto Customization,3.0,46
TZodoH7csDIwQ5EfWqqsJw,Bourbon Orleans Hotel,New Orleans,LA,Hotels & Travel,3.5,45
Pks6oVMULuUpM3fpD_uoSw,Bucks County Brewery,Pipersville,PA,Food,4.5,18
e90P2r1Vx_f1i9YqKOFWvw,The Filling Station East,Nashville,TN,Local Flavor,4.5,38
hXtXBZAP30-9dgxpzpBekQ,Land of Smile,Saint Louis,MO,Thai,3.5,15
DXYhpEv17mWqSqFjau7vhg,Eatalia,Philadelphia,PA,Italian,4.0,166
0z-unL2UdJn40PYiou2bnQ,Manny's Sicilia Pizza,Palmyra,NJ,Restaurants,3.5,37
kRqJ-4FmgXrfGJpyW5KjFA,Juice Envy,Tucson,AZ,Restaurants,5.0,26
lPPYZr1_jx0XeW-xR9WJtw,DOSC,Edmonton,AB,Bars,4.0,87
Vqc-ibXU4ilVer_L8YbWJg,Pep Boys,Reno,NV,Automotive,2.0,104
iU9nasCnUaf1MlI6UIzV9w,Ka'Chi,West Chester,PA,Food,3.5,16
MBoX1cri7px2f4NBFGGxlA,Homestretch Inn,Swarthmore,PA,Restaurants,3.5,10
PxQZBLFh14LFIj4HHWG_Kg,La-China Poblana,Clementon,NJ,Mexican,4.0,30
WFdIA0fpqQwO_219H8zfQw,San Jose Mexican Restaurant Webster Groves,Webster Groves,MO,Restaurants,3.5,76
od6skmfXz9twktEAuJHEmw,Ryan Christopher,Narberth,PA,American (New),4.0,120
DnD5RBKabgBcREYY2llPKg,Anytime Locksmith,Reno,NV,Handyman,4.5,73
btKI0khzu_4GXch0Ip1i5Q,Sweet Lorraine's Cafe and Bar,Lahaska,PA,Food,2.0,15
2SYEGA2fZLdzZQ9lmIfM5Q,Urban Village Brewing Co,Philadelphia,PA,American (New),4.0,221
0F2jyiUdl8CSKQeR1KwVig,Crooked Eye Brewery,Hatboro,PA,Food,4.5,56
h-bXrwqcxFA5cz_ATTIQeA,The Egg & I,Franklin,TN,Breakfast & Brunch,3.0,39
U1NMk4jlp5cVkscRE_Vu0Q,Jiffy Lube,Indianapolis,IN,Oil Change Stations,4.5,16
nFSqTOt1LZSHQQKQsUZiKw,Stargate Diner,Ridley Park,PA,Diners,3.5,71
KOAz86HXkNKNvEExrGXxlQ,Chick-fil-A,Jefferson,LA,Caterers,3.0,77
m3KWIfQQFGcWdX1fyy51Bw,Delancey Internal Medicine Washington Square,Philadelphia,PA,Health & Medical,3.0,21
mMCzkVWX0dOkHlxJd3jjmg,Lux Nails,Folsom,PA,Day Spas,4.0,52
tQ6VNQ9ezkxRE4bvu9WShQ,CBQ Cowboy Bar & 'Que,Sparks,NV,Restaurants,3.0,133
HYK6JACOzRHk2XHUjbyJ6A,Panera Bread,Oldsmar,FL,Restaurants,2.5,55
EwqQAb-UUN_BVrvnwr3hpg,Lee's Famous Recipe,Saint Louis,MO,Fast Food,3.5,20
Yll7kUVI7j0gArBMQKpEaQ,High Brow Coffee + Tea,Franklin,TN,Breakfast & Brunch,4.0,125
lBB49b-bG3U4U8SQKPokLA,Mercedes-Benz of New Orleans,Metairie,LA,Arts & Entertainment,3.5,44
QyMoP9r9KTht-r54EL2elQ,Via Marconi's Pizza Pub,Hatfield,PA,Restaurants,2.5,146
HIP3cUb0T8-0W8ZNmcMUvw,Sprinkles Cupcakes,Nashville,TN,Cupcakes,4.0,97
hDOx4ltBlXmGdR3b4RRGeQ,Shanti Medical Spa,Philadelphia,PA,Health & Medical,3.5,45
MN3rGpUtdzYKFBMVypERRQ,Speed Raceway,Cinnaminson,NJ,Active Life,3.5,52
fYXCk6Usfd2wzyaBBIM4dw,Rasavat,Philadelphia,PA,Restaurants,5.0,28
5W2PhJnAdLv-1pu1BDOWPQ,LA Fitness,Nashville,TN,Fitness & Instruction,2.5,12
CYJRj0lF120-WC3UKsuh5A,Cafe Fiorello's,West Chester,PA,Pizza,3.5,115
BVndHaLihEYbr76Z0CMEGw,Mamas Kitchen,Tampa,FL,Sandwiches,4.5,162
46fEorqn2nVbxdclHdHdKg,Gentelin's On Broadway,Alton,IL,Restaurants,4.0,69
8cH7cLo6GV4BPWK1TK37Kw,Beauty Lounge By D,Santa Barbara,CA,Beauty & Spas,4.5,32
B3JF06ctShiYJeg1FyJ5jA,Remedy Cafe,Edmonton,AB,Indian,3.5,127
AFbqr4q5YwLW2PFOkGavpg,DeeGusto's,Indianapolis,IN,American (Traditional),4.0,20
Hpe-2Omu5-U3S2NrouHcdQ,Moreno Bakery,Brandon,FL,Sandwiches,4.0,21
iVegX9epKU8R0eRAEwQ6Yg,Burritos Grill Mexican Fresh Cuisine,New Orleans,LA,Restaurants,4.5,75
4IfB38Rx0kRsYShoOzjTeQ,Green Tea Nails & Spa,Willow Grove,PA,Beauty & Spas,3.0,84
vJeHUxMZEXiET3ucrts0dA,Bad Boy Burgers 2,Boise,ID,Fast Food,3.0,68
xgPbILU4BRWZqedqyRotPg,Chili's Texas Grill,Edmonton,AB,Sports Bars,3.5,26
hRPH-pAQmxSiyyxTfljusA,The Hideaway,Saint Louis,MO,Dive Bars,4.0,48
zQ62qOqUQScSb7ZCTLbpGg,Octopus Car Wash,Tucson,AZ,Automotive,2.0,90
JdRP7ZppyhhnK955Qcp20w,Paola Beauty Boutique,Tampa,FL,Eyelash Service,5.0,36
Aphp-EdFass877c-sWp5eg,Woodbury Station Cafe,Woodbury,NJ,Diners,3.5,145
OKPUO8zvBBL-OA6-SfDx8Q,Heirloom Fine American Cookery,Philadelphia,PA,American (Traditional),4.0,87
4fQPIhCh2bUJBZcxQlLGFQ,Number One China Buffet,Carmel,IN,Buffets,3.0,54
qB7z4j5_syaV8-aNosAJIA,Jiffy Lube,Tucson,AZ,Auto Repair,4.0,36
t6gAgrvNQDHHvyhBXUDFrQ,Cayton's Burger Bistro,Marana,AZ,American (New),4.0,95
SjnbzWbNLAxLOFVIyFKMXA,Glanzmann Subaru,Hatboro,PA,Car Dealers,3.5,106
paO0ETshl56TNSaEyzm9Cw,Brodo,Philadelphia,PA,Coffee & Tea,3.0,33
ASEt7HnmxVXYr3fezrahCA,Ob's Jamaican Restaurant,Chester,PA,Caribbean,4.0,29
0JPi9cyV9i3_kDPj049_qQ,Taco Suave,Warminster,PA,Mexican,4.0,96
6N9T23_iXkcOCh6boAXpIg,Nox Kitchen + Cocktails,Tucson,AZ,Restaurants,3.5,93
O6bNAryoL-iNAehojA8mQw,One Hour Heating & Air Conditioning - Largo,Largo,FL,Heating & Air Conditioning/HVAC,2.5,20
o0mknvICmptZ4pLxZkd9zQ,230 Barber Salon,Saint Louis,MO,Makeup Artists,4.5,41
rdiB9Aye9-gkwd2hnckWHQ,Tsunami Sushi & Hibachi Grill,Brandon,FL,Korean,4.0,185
KGo93t2QwqryygJXGv9MTw,Michelfelder's Deli,Philadelphia,PA,Delis,4.5,8
PkX5BefuAKQf2Urhjthx9Q,Broken Beaker Distillery,Indianapolis,IN,Food,3.5,72
xR3inMR2KceU3b9dhkz_tw,Lascelles Granite City,Granite City,IL,American (Traditional),4.0,48
Zs33Yd9efUHqp7sBe7I7jg,Lee's Tailoring,Santa Barbara,CA,Local Services,4.0,93
-t9AIWJbQbpVKTV8Xoa5fw,Barbacoa,Upper Darby,PA,American (New),3.5,13
X46tKBT7vTEGeaYj6GkZ-g,Philadelphia Independents,Philadelphia,PA,Gift Shops,4.5,24
tFUJRLtNgIGg8ifaDtM_Kg,Perfect Arch,Indianapolis,IN,Beauty & Spas,4.5,67
8P7YOM9ThhTvLqXfSWRcRA,Noodles & Company,Creve Coeur,MO,Comfort Food,3.5,65
jRT5cMVEDYE9tp7c6UB_hg,Ching Asian Bistro,Franklin,TN,Restaurants,4.0,55
vTMDSBF1znpniWjZ02hdEw,Golden Wings,Gretna,LA,Chicken Wings,4.5,71
45siW2fI0Cuv5ZKCS23knA,Brew D Licious,Saint Petersburg,FL,Local Flavor,4.5,172
wuv3jE5Lc23TcfC70qu-Mg,Subway,Nashville,TN,Restaurants,1.5,8
lJXfCo0ME730q0_qvO2l2g,Outback Steakhouse,Plant City,FL,Restaurants,3.5,76
JrlYnMIFLq2NWLk9EbM4AA,Clusters Handcrafted Popcorn,Doylestown,PA,Candy Stores,4.5,44
-6TttC-1-rf5gC0QHWrs_w,Goody's Cafe,Terrytown,LA,Restaurants,3.5,31
ULReFPrCIDRbGKwP3ZsHwg,Eddie's Southtown Donuts,Saint Louis,MO,Donuts,4.5,55
qiZ60gI5LCzhkW59cmrFoA,Italian Affair,Glassboro,NJ,Italian,3.5,153
jcQ2ykQjVjSiVFf0EtH6eg,Michael's Grill,Tampa,FL,American (New),4.0,162
GVtJD93hEh7pQD29bmyTQA,Apollo's Family Pizzeria,Bensalem,PA,Specialty Food,4.0,69
RfO-dnZM_KCIPELt6q0dWg,The Pour House,Saint Louis,MO,Pizza,3.0,34
5BmQX4UVJY19mMtafMg7JA,Breadland Organic Whole Grain Bakery,Edmonton,AB,Specialty Food,4.0,23
3dd9a6QMCZc71UNMrBfSNA,Philadelphia School of Circus Arts,Philadelphia,PA,Active Life,4.5,28
gM9GAwQUJxGXzmSHuJUF1w,Pep Boys,Tampa,FL,Automotive,4.0,14
P10BsKUeoeCeVoK4BS2u0w,Trust Me BBQ,Riverview,FL,Restaurants,4.0,29
UmjITdXHhEF46ho6IhaGQg,Dave & Buster's,New Orleans,LA,Adult Entertainment,2.0,351
kf4tZnNr7Jdl9BaqNl5dmw,Safelite AutoGlass,Reno,NV,Automotive,4.0,155
Xxo58tuutnV2nPAvQwzSmQ,Masquerade,Philadelphia,PA,Shopping,3.5,43
aj_NoNaOIdTjB7Rzl7lEIA,Pollo Tropical,Seminole,FL,Fast Food,2.5,41
wdMuaYX5_RmPEx2FYgUTzA,Aesthetics & Wellness at Rittenhouse Laser,Philadelphia,PA,Skin Care,4.5,9
t6ALhUz4yCVzZeTNSwVjCA,Joe Bob's Chicken Palace,Reno,NV,Chicken Wings,3.5,62
b_wSSa4nyZsM_sV_Az3Txg,"Kim's Kakery, Bakery & Cafe",Indianapolis,IN,Custom Cakes,4.5,59
Q4q9xFDxErreYTMrRshP_Q,Tijuana Flats,Clearwater,FL,Restaurants,3.5,89
nt1jLHRIeV5HqB5PfFWbKA,Kary's Beauty Salon,Philadelphia,PA,Beauty & Spas,4.0,22
CS_GzUYlEPa6QHTRY224wQ,LongHorn Steakhouse,Norristown,PA,Barbeque,3.5,104
6tkLSbQ_EPc6PM9vGrHK8A,Target,Reno,NV,Shopping,3.5,117
PY7gfceCvj-e-dYJWIrmvA,US Post Office,Santa Barbara,CA,Post Offices,2.0,18
5BWh2ViME8lAm1G1SDVtSg,The Red Piano,Edmonton,AB,Jazz & Blues,3.0,73
OXYcdeo8xeLsMtd4_ygeiw,Gossage Jewelers,Nashville,TN,Shopping,5.0,27
rnh2rnrQoQTqnKiY2En8Eg,IHOP,Indianapolis,IN,Ice Cream & Frozen Yogurt,2.0,58
KDC4yE8av8-A5TxgmjjUiw,Fiesta Lanes,Tucson,AZ,Bowling,3.0,50
c-CAcdH2-12g1sQUQfy5xw,Dunkin',Largo,FL,Food,2.0,27
4S_yN5o0EvXvV6GNvesTKw,Sister Muhammad's Kitchen,Philadelphia,PA,Restaurants,4.0,126
ksYIjXG5NPN5xtzJPu2uNg,Senora's Authentic Mexican Cuisine,West Chester,PA,Caterers,4.0,24
nOyphAl0JQ8JrvNi93pclQ,Etavele Day Spa,Sparks,NV,Beauty & Spas,4.5,103
8WPtDDjV0q9SX09kfMXwfA,Goodwill Industries of Alberta,Edmonton,AB,Used,3.5,14
LAOdChV60GwEJHE7UwDKyw,Frankie's Deli,Clearwater,FL,Restaurants,3.5,26
dwoqTu3q0D_T2UfT7cgHqw,Pia Urban Cafe & Market,Indianapolis,IN,Bagels,5.0,40
Bmh7d4yVxpgLPQ8KLcy_4Q,Mediterra Grill,Philadelphia,PA,Restaurants,3.5,36
8gV3YUl8uqHnA-wZ3UZ5Dg,Smashburger,Malvern,PA,Burgers,2.5,77
hr9RXMri_BltL2jJDO-15w,Bitter Sweet,Indianapolis,IN,Mediterranean,4.5,27
OSkLTJeSDAqdcfPGLPj81A,Chopstick House,Antioch,TN,Restaurants,4.0,78
JbS_D8lxOm4UWa-yC4z5NA,Red Sombrero - Kennett Square,Kennett Square,PA,Restaurants,4.0,78
LbAkF0zWr28MtFfkWxYsYw,Morningstar Golf Club,Indianapolis,IN,Active Life,3.5,13
WHFYn-b52ApOFymcKuGoFw,Steak-Out,Swansea,IL,Event Planning & Services,4.0,20
F_KRsGlJJSS7_N2xOErJDw,Jones West Ford,Reno,NV,Auto Repair,1.5,254
P61ecBVVPgBm-zH_SYq8FA,"St. Louis Union Station Hotel, Curio Collection by Hilton",St Louis,MO,Hotels,3.5,329
mtxp8zriLUWMgfEq8Tj0Mg,Mayfield Florist,Tucson,AZ,Shopping,4.5,190
HenDs6LteYwam5-PdcqZbw,Olive Garden Italian Restaurant,Fenton,MO,Restaurants,3.5,48
lNm6n179opkEEbxLtbiTWw,King of Falafel,Newtown,PA,Restaurants,4.0,30
Is7ToKsGC9Yeg3ULVl9VQA,Nato's Mexican Food,Boise,ID,Restaurants,3.0,47
Ibzon-fDLrRUdzvjTcXNvw,4:59 Barber Lounge,Indianapolis,IN,Barbers,4.5,103
bZRd9Jsfr-uLWwiyFMwSWg,Pearle Vision,Philadelphia,PA,Health & Medical,2.5,51
BzDbphyIfHWZUoaQQdAUYw,Goodwill Fashions,Philadelphia,PA,Local Services,3.5,21
OAHRMd971k-yDQwRxzgc2g,4 Rivers Smokehouse,Tampa Bay,FL,Barbeque,4.0,343
i2yCrMQx5soH0jMFG32vxQ,KFC,Goleta,CA,Restaurants,3.0,32
XEWqCfR2vinrSpTL_fjblA,Regal Hollywood - Port Richey,Port Richey,FL,Cinema,3.5,22
stJax2pMd3PVBbHZthlOdg,Hertz Rent A Car,St Louis,MO,Car Rental,2.0,182
Ql5iL7HEEAX8ucM9PsWTHQ,Indy Massage Company,Indianapolis,IN,Hair Removal,5.0,191
O_ZXuNFQ2gk7_IBINjM6fg,Paris Hair The New Look,Temple Terrace,FL,Hair Salons,4.0,21
P48O-s2OOVq8UBtskQ90tQ,Uncle Ed's Restaurant,Edmonton,AB,Fast Food,4.0,60
aI2w94F3TvIuPTcflKVCJQ,Honeydeux,New Orleans,LA,Juice Bars & Smoothies,3.5,88
aSP0kuYW8d0Jyyjv7XSuDw,Pasquale's Pizza,Indianapolis,IN,Pizza,4.0,28
QZk_7gXhpNTdk34y0cu_wQ,Great Clips,Tampa,FL,Beauty & Spas,3.0,26
RI33oswGDkIsc0fuQ8GzjA,Oregon Steaks,Philadelphia,PA,Restaurants,3.5,184
rE35KDAIC_nIAhurQCaCMA,Texas Roadhouse,Avon,IN,American (Traditional),2.5,174
FQtnx_NwEZBPPMlOeVjXzw,Lennys Subs,Franklin,TN,Delis,3.5,6
2fixsNXTvNZiNLjuAkNzyQ,Imogene & Willie,Nashville,TN,Shopping,4.0,88
9vCo0ZKDJ5m4P13xU7iScw,Bonnie Doon Bowling Lanes,Edmonton,AB,Bowling,3.5,21
